7/11/2014 6:01:39 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

7/11/2014 6:02:21 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

7/30/2014 10:32:48 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

7/30/2014 10:32:48 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

7/30/2014 10:32:48 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

7/30/2014 10:32:48 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

7/30/2014 10:32:48 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

7/30/2014 10:32:48 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

7/30/2014 10:32:48 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

7/30/2014 10:32:48 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

7/30/2014 10:32:48 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

7/30/2014 10:32:48 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

7/30/2014 10:32:48 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

7/30/2014 10:32:48 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

7/30/2014 10:32:48 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:01:56 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:01:57 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:01:57 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:01:57 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:01:57 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:01:57 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:01:57 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:01:57 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:01:57 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:01:57 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:01:57 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:01:57 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:01:57 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:01:58 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 8:01:58 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 8:01:58 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 8:01:58 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 8:02:10 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 8:02:10 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 8:02:10 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 8:02:10 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 8:02:10 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 8:02:10 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 8:02:10 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 8:04:28 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:04:28 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:04:28 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:04:28 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:04:28 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:04:28 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:04:28 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:04:28 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:04:28 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:04:28 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:04:28 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:04:28 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:04:29 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:05:31 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 8:05:31 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:05:31 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:05:31 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:05:31 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:05:32 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:05:32 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:05:32 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:05:32 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:05:32 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:05:32 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:05:32 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:05:32 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:05:32 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:05:32 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:06:02 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:06:02 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:06:02 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:06:02 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:06:02 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:06:02 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:06:02 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:06:02 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:06:02 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:06:02 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:06:02 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:06:02 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:11:43 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:16:12 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:16:13 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:16:13 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:16:13 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:16:13 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:16:13 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:16:13 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:16:13 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:16:13 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:16:13 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:16:13 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 8:16:13 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:12:14 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:12:14 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:12:14 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:12:14 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:12:14 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:12:14 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:12:14 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:12:14 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:12:14 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:12:14 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:12:14 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:12:14 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:12:15 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:12:17 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:12:17 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:12:17 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:12:17 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:14:25 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:14:25 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:14:25 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:14:25 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:14:25 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:14:25 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:14:25 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:14:25 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:14:25 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:14:25 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:14:25 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:14:25 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:14:25 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:14:25 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:25:08 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:25:08 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:25:08 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:25:08 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:25:08 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:25:08 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:25:08 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:25:08 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:25:08 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:25:08 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:25:08 PM, WriteToDatabase, The connection was not closed. The connection's current state is connecting.

8/2/2014 9:25:08 PM, WriteToDatabase, Procedure or function insertSiteLog has too many arguments specified.

8/2/2014 9:30:03 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:30:03 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:30:03 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:30:03 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:30:03 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:30:03 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:30:03 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:30:03 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:30:03 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:30:03 PM, WriteToDatabase, ExecuteNonQuery requires an open and available Connection. The connection's current state is connecting.

8/2/2014 9:30:19 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:30:19 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:30:19 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:30:19 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:30:19 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:30:20 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:30:20 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:30:20 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:30:20 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

8/2/2014 9:30:20 PM, ProjectInfo.protocol, Object reference not set to an instance of an object.

